video_name,condition,onset_time,offset_time,duration,response,added_TRs,movie_path
flickr-4-7-7-6-8-6-8-3-10147768683_30.mp4,1,568.8534397,571.8522866,2.99884689999999,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-4-7-7-6-8-6-8-3-10147768683_30.mp4
yt-lif69GRiRLE_101.mp4,1,572.6039339,575.5936535,2.98971960000017,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-lif69GRiRLE_101.mp4
yt-q__8ex88Ow0_60.mp4,1,576.3545182,579.3526879,2.99816970000006,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-q__8ex88Ow0_60.mp4
yt-HT3D9Cpx8Lw_28.mp4,1,580.1050177,583.0949529,2.98993519999999,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-HT3D9Cpx8Lw_28.mp4
yt-cYECXplgRi4_15.mp4,1,583.8554202,586.8570465,3.0016263,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-cYECXplgRi4_15.mp4
flickr-9-7-4-6-7-4-5-2-2597467452_51.mp4,1,587.6059473,590.5979757,2.99202839999998,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-9-7-4-6-7-4-5-2-2597467452_51.mp4
flickr-5-3-3-2-7-2-4-7-3053327247_9.mp4,1,591.3564881,594.3552131,2.99872499999992,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-5-3-3-2-7-2-4-7-3053327247_9.mp4
flickr-7-3-3-1-0-7-1-8-2773310718_8.mp4,1,595.1071476,598.0963507,2.98920309999994,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-7-3-3-1-0-7-1-8-2773310718_8.mp4
yt-4GeYyT0lwQ0_20.mp4,1,598.8576669,601.8543869,2.9967200000001,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-4GeYyT0lwQ0_20.mp4
vine-MLzpzZvA6mu_3.mp4,0,602.6082552,605.583343,2.97508779999998,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\crowd_videos_3000ms\vine-MLzpzZvA6mu_3.mp4
yt-M7LSf18G1-k_30.mp4,1,628.3296016,631.3211377,2.99153610000008,1,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-M7LSf18G1-k_30.mp4
2-8-0-2-5-4-8-8-5028025488_7.mp4,1,632.0800236,635.0681309,2.98810729999991,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\2-8-0-2-5-4-8-8-5028025488_7.mp4
yt-SHe7vXXrv44_21.mp4,1,635.8306802,638.8255862,2.99490600000013,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\yt-SHe7vXXrv44_21.mp4
1AIVH5cEWrI_35.mp4,1,639.5811251,642.5687795,2.98765439999988,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\1AIVH5cEWrI_35.mp4
flickr-1-8-1-1-6-5-4-7-6118116547_81.mp4,1,643.3317503,646.3124759,2.98072559999991,0,0,C:\Users\cog-isik\Desktop\SIfMRI_eyetracking\videos\dyad_videos_3000ms\flickr-1-8-1-1-6-5-4-7-6118116547_81.mp4
